Section,ScanTime,Entrance
SeasonTicketHolder,19/09/22 19:36,TRUE
GeneralPublic,19/09/22 19:36,FALSE
GeneralPublic,19/09/22 19:36,FALSE
SeasonTicketHolder,19/09/22 19:36,TRUE
Party,19/09/22 19:36,FALSE
SeasonTicketHolder,19/09/22 19:36,TRUE
Visitor,19/09/22 19:36,TRUE
GeneralPublic,19/09/22 19:36,TRUE
GeneralPublic,19/09/22 19:36,TRUE
GeneralPublic,19/09/22 19:36,TRUE
Family,19/09/22 19:36,TRUE
SeasonTicketHolder,19/09/22 19:36,TRUE
GeneralPublic,19/09/22 19:36,TRUE
Family,19/09/22 19:36,TRUE
Visitor,19/09/22 19:36,TRUE
Party,19/09/22 19:36,TRUE
Visitor,19/09/22 19:36,TRUE
SeasonTicketHolder,19/09/22 19:36,TRUE
GeneralPublic,19/09/22 19:37,TRUE
Party,19/09/22 19:37,TRUE
GeneralPublic,19/09/22 19:37,FALSE
GeneralPublic,19/09/22 19:37,TRUE
Family,19/09/22 19:37,TRUE
GeneralPublic,19/09/22 19:37,TRUE
Visitor,19/09/22 19:37,TRUE
Family,19/09/22 19:37,TRUE
Family,19/09/22 19:37,TRUE
Party,19/09/22 19:37,TRUE
SeasonTicketHolder,19/09/22 19:37,TRUE
GeneralPublic,19/09/22 19:37,TRUE
Party,19/09/22 19:37,TRUE
SeasonTicketHolder,19/09/22 19:37,TRUE
SeasonTicketHolder,19/09/22 19:37,TRUE
Party,19/09/22 19:37,TRUE
Party,19/09/22 19:37,TRUE
SeasonTicketHolder,19/09/22 19:37,TRUE
GeneralPublic,19/09/22 19:37,FALSE
SeasonTicketHolder,19/09/22 19:37,TRUE
SeasonTicketHolder,19/09/22 19:37,TRUE
Family,19/09/22 19:37,TRUE
SeasonTicketHolder,19/09/22 19:37,TRUE
GeneralPublic,19/09/22 19:37,TRUE
Party,19/09/22 19:37,TRUE
GeneralPublic,19/09/22 19:37,TRUE
SeasonTicketHolder,19/09/22 19:37,TRUE
Visitor,19/09/22 19:37,TRUE
Party,19/09/22 19:37,TRUE
Party,19/09/22 19:37,FALSE
Party,19/09/22 19:37,TRUE
Family,19/09/22 19:37,TRUE
Visitor,19/09/22 19:37,FALSE
GeneralPublic,19/09/22 19:37,TRUE
GeneralPublic,19/09/22 19:37,TRUE
Party,19/09/22 19:37,TRUE
Party,19/09/22 19:37,TRUE
Party,19/09/22 19:37,FALSE
GeneralPublic,19/09/22 19:37,TRUE
Family,19/09/22 19:37,FALSE
GeneralPublic,19/09/22 19:37,TRUE
SeasonTicketHolder,19/09/22 19:37,TRUE
Party,19/09/22 19:37,FALSE
SeasonTicketHolder,19/09/22 19:37,FALSE
SeasonTicketHolder,19/09/22 19:37,TRUE
Family,19/09/22 19:37,TRUE
Visitor,19/09/22 19:37,TRUE
GeneralPublic,19/09/22 19:37,TRUE
Family,19/09/22 19:38,TRUE
GeneralPublic,19/09/22 19:38,TRUE
SeasonTicketHolder,19/09/22 19:38,FALSE
Party,19/09/22 19:38,TRUE
SeasonTicketHolder,19/09/22 19:38,TRUE
Party,19/09/22 19:38,FALSE
SeasonTicketHolder,19/09/22 19:38,TRUE
Party,19/09/22 19:38,TRUE
SeasonTicketHolder,19/09/22 19:38,FALSE
Family,19/09/22 19:38,TRUE
GeneralPublic,19/09/22 19:38,TRUE
GeneralPublic,19/09/22 19:38,TRUE
Visitor,19/09/22 19:38,FALSE
Party,19/09/22 19:38,FALSE
SeasonTicketHolder,19/09/22 19:38,TRUE
Party,19/09/22 19:38,TRUE
Party,19/09/22 19:38,TRUE
Party,19/09/22 19:38,TRUE
Family,19/09/22 19:38,FALSE
SeasonTicketHolder,19/09/22 19:38,TRUE
SeasonTicketHolder,19/09/22 19:38,TRUE
SeasonTicketHolder,19/09/22 19:38,FALSE
SeasonTicketHolder,19/09/22 19:38,TRUE
Visitor,19/09/22 19:38,TRUE
SeasonTicketHolder,19/09/22 19:38,TRUE
GeneralPublic,19/09/22 19:38,TRUE
Party,19/09/22 19:38,TRUE
Party,19/09/22 19:38,TRUE
GeneralPublic,19/09/22 19:38,TRUE
SeasonTicketHolder,19/09/22 19:38,FALSE
Party,19/09/22 19:38,TRUE
GeneralPublic,19/09/22 19:38,FALSE
Party,19/09/22 19:38,TRUE
Party,19/09/22 19:38,TRUE
Party,19/09/22 19:38,TRUE
GeneralPublic,19/09/22 19:38,TRUE
SeasonTicketHolder,19/09/22 19:38,FALSE
SeasonTicketHolder,19/09/22 19:38,FALSE
SeasonTicketHolder,19/09/22 19:38,TRUE
SeasonTicketHolder,19/09/22 19:38,TRUE
Family,19/09/22 19:38,TRUE
SeasonTicketHolder,19/09/22 19:38,TRUE
Party,19/09/22 19:38,FALSE
Party,19/09/22 19:38,TRUE
SeasonTicketHolder,19/09/22 19:38,TRUE
SeasonTicketHolder,19/09/22 19:38,TRUE
Party,19/09/22 19:38,TRUE
GeneralPublic,19/09/22 19:38,FALSE
Party,19/09/22 19:38,FALSE
Family,19/09/22 19:38,TRUE
Party,19/09/22 19:38,FALSE
Family,19/09/22 19:38,TRUE
Visitor,19/09/22 19:38,TRUE
SeasonTicketHolder,19/09/22 19:38,TRUE
Visitor,19/09/22 19:38,FALSE
Party,19/09/22 19:38,TRUE
Party,19/09/22 19:38,TRUE
SeasonTicketHolder,19/09/22 19:38,TRUE
Visitor,19/09/22 19:38,FALSE
SeasonTicketHolder,19/09/22 19:39,TRUE
SeasonTicketHolder,19/09/22 19:39,FALSE
SeasonTicketHolder,19/09/22 19:39,TRUE
SeasonTicketHolder,19/09/22 19:39,TRUE
Party,19/09/22 19:39,TRUE
Family,19/09/22 19:39,FALSE
Family,19/09/22 19:39,TRUE
GeneralPublic,19/09/22 19:39,TRUE
Party,19/09/22 19:39,FALSE
Visitor,19/09/22 19:39,TRUE
Family,19/09/22 19:39,TRUE
SeasonTicketHolder,19/09/22 19:39,TRUE
Party,19/09/22 19:39,FALSE
SeasonTicketHolder,19/09/22 19:39,TRUE
Party,19/09/22 19:39,TRUE
Party,19/09/22 19:39,TRUE
Party,19/09/22 19:39,FALSE
SeasonTicketHolder,19/09/22 19:39,FALSE
SeasonTicketHolder,19/09/22 19:39,TRUE
GeneralPublic,19/09/22 19:39,TRUE
GeneralPublic,19/09/22 19:39,TRUE
Party,19/09/22 19:39,TRUE
GeneralPublic,19/09/22 19:39,TRUE
SeasonTicketHolder,19/09/22 19:39,TRUE
Family,19/09/22 19:39,TRUE
SeasonTicketHolder,19/09/22 19:39,TRUE
GeneralPublic,19/09/22 19:39,FALSE
Visitor,19/09/22 19:39,TRUE
GeneralPublic,19/09/22 19:39,FALSE
GeneralPublic,19/09/22 19:39,TRUE
Party,19/09/22 19:39,TRUE
SeasonTicketHolder,19/09/22 19:39,TRUE
SeasonTicketHolder,19/09/22 19:39,TRUE
SeasonTicketHolder,19/09/22 19:39,TRUE
Family,19/09/22 19:39,TRUE
Party,19/09/22 19:39,TRUE
Visitor,19/09/22 19:39,TRUE
SeasonTicketHolder,19/09/22 19:39,TRUE
GeneralPublic,19/09/22 19:39,TRUE
Party,19/09/22 19:39,FALSE
Visitor,19/09/22 19:39,TRUE
GeneralPublic,19/09/22 19:39,TRUE
Family,19/09/22 19:39,FALSE
SeasonTicketHolder,19/09/22 19:39,TRUE
Party,19/09/22 19:39,TRUE
GeneralPublic,19/09/22 19:40,TRUE
SeasonTicketHolder,19/09/22 19:40,TRUE
Party,19/09/22 19:40,FALSE
Party,19/09/22 19:40,TRUE
SeasonTicketHolder,19/09/22 19:40,FALSE
GeneralPublic,19/09/22 19:40,TRUE
Party,19/09/22 19:40,TRUE
Party,19/09/22 19:40,TRUE
Family,19/09/22 19:40,FALSE
Family,19/09/22 19:40,TRUE
SeasonTicketHolder,19/09/22 19:40,TRUE
Family,19/09/22 19:40,TRUE
Party,19/09/22 19:40,TRUE
Party,19/09/22 19:40,TRUE
Family,19/09/22 19:40,TRUE
GeneralPublic,19/09/22 19:40,TRUE
GeneralPublic,19/09/22 19:40,TRUE
SeasonTicketHolder,19/09/22 19:40,TRUE
Visitor,19/09/22 19:40,FALSE
GeneralPublic,19/09/22 19:40,TRUE
Visitor,19/09/22 19:40,TRUE
Party,19/09/22 19:40,TRUE
Party,19/09/22 19:40,FALSE
GeneralPublic,19/09/22 19:40,TRUE
GeneralPublic,19/09/22 19:40,TRUE
SeasonTicketHolder,19/09/22 19:40,TRUE
SeasonTicketHolder,19/09/22 19:40,TRUE
GeneralPublic,19/09/22 19:40,TRUE
GeneralPublic,19/09/22 19:40,TRUE
GeneralPublic,19/09/22 19:40,TRUE
GeneralPublic,19/09/22 19:40,FALSE
GeneralPublic,19/09/22 19:40,TRUE
Party,19/09/22 19:40,TRUE
Visitor,19/09/22 19:40,TRUE
Visitor,19/09/22 19:40,TRUE
Party,19/09/22 19:40,FALSE
SeasonTicketHolder,19/09/22 19:40,TRUE
GeneralPublic,19/09/22 19:40,TRUE
Party,19/09/22 19:40,TRUE
SeasonTicketHolder,19/09/22 19:40,FALSE
GeneralPublic,19/09/22 19:40,FALSE
SeasonTicketHolder,19/09/22 19:40,TRUE
Party,19/09/22 19:40,FALSE
Party,19/09/22 19:40,TRUE
Family,19/09/22 19:40,TRUE
Party,19/09/22 19:40,TRUE
GeneralPublic,19/09/22 19:40,FALSE
SeasonTicketHolder,19/09/22 19:40,TRUE
GeneralPublic,19/09/22 19:40,FALSE
Party,19/09/22 19:40,TRUE
GeneralPublic,19/09/22 19:40,TRUE
SeasonTicketHolder,19/09/22 19:40,TRUE
SeasonTicketHolder,19/09/22 19:40,TRUE
Family,19/09/22 19:40,TRUE
GeneralPublic,19/09/22 19:40,TRUE
Party,19/09/22 19:40,TRUE
GeneralPublic,19/09/22 19:40,FALSE
SeasonTicketHolder,19/09/22 19:40,TRUE
Visitor,19/09/22 19:41,FALSE
Party,19/09/22 19:41,TRUE
Visitor,19/09/22 19:41,TRUE
Party,19/09/22 19:41,TRUE
GeneralPublic,19/09/22 19:41,TRUE
Party,19/09/22 19:41,TRUE
SeasonTicketHolder,19/09/22 19:41,FALSE
Party,19/09/22 19:41,TRUE
GeneralPublic,19/09/22 19:41,TRUE
Party,19/09/22 19:41,TRUE
Party,19/09/22 19:41,FALSE
SeasonTicketHolder,19/09/22 19:41,TRUE
Family,19/09/22 19:41,TRUE
Visitor,19/09/22 19:41,TRUE
Family,19/09/22 19:41,FALSE
Party,19/09/22 19:41,FALSE
SeasonTicketHolder,19/09/22 19:41,TRUE
GeneralPublic,19/09/22 19:41,TRUE
GeneralPublic,19/09/22 19:41,FALSE
Party,19/09/22 19:41,FALSE
Party,19/09/22 19:41,FALSE
Party,19/09/22 19:41,FALSE
Visitor,19/09/22 19:41,FALSE
Family,19/09/22 19:41,TRUE
SeasonTicketHolder,19/09/22 19:41,TRUE
SeasonTicketHolder,19/09/22 19:41,TRUE
Party,19/09/22 19:41,TRUE
SeasonTicketHolder,19/09/22 19:41,TRUE
SeasonTicketHolder,19/09/22 19:41,TRUE
GeneralPublic,19/09/22 19:41,TRUE
Family,19/09/22 19:41,TRUE
SeasonTicketHolder,19/09/22 19:41,TRUE
SeasonTicketHolder,19/09/22 19:41,TRUE
Party,19/09/22 19:41,TRUE
Party,19/09/22 19:41,TRUE
GeneralPublic,19/09/22 19:41,TRUE
SeasonTicketHolder,19/09/22 19:41,TRUE
SeasonTicketHolder,19/09/22 19:41,FALSE
Party,19/09/22 19:41,TRUE
GeneralPublic,19/09/22 19:41,TRUE
GeneralPublic,19/09/22 19:41,TRUE
Family,19/09/22 19:41,TRUE
GeneralPublic,19/09/22 19:41,TRUE
Visitor,19/09/22 19:41,FALSE
Party,19/09/22 19:41,FALSE
Family,19/09/22 19:41,TRUE
SeasonTicketHolder,19/09/22 19:41,TRUE
GeneralPublic,19/09/22 19:41,TRUE
Party,19/09/22 19:41,FALSE
SeasonTicketHolder,19/09/22 19:41,TRUE
Family,19/09/22 19:41,TRUE
GeneralPublic,19/09/22 19:41,TRUE
SeasonTicketHolder,19/09/22 19:41,TRUE
SeasonTicketHolder,19/09/22 19:41,TRUE
SeasonTicketHolder,19/09/22 19:41,TRUE
GeneralPublic,19/09/22 19:41,FALSE
Family,19/09/22 19:41,FALSE
GeneralPublic,19/09/22 19:41,TRUE
Party,19/09/22 19:41,TRUE
GeneralPublic,19/09/22 19:41,TRUE
SeasonTicketHolder,19/09/22 19:41,FALSE
GeneralPublic,19/09/22 19:41,TRUE
SeasonTicketHolder,19/09/22 19:41,TRUE
Party,19/09/22 19:41,TRUE
GeneralPublic,19/09/22 19:41,TRUE
SeasonTicketHolder,19/09/22 19:41,TRUE
GeneralPublic,19/09/22 19:41,TRUE
Party,19/09/22 19:41,TRUE
Party,19/09/22 19:41,TRUE
GeneralPublic,19/09/22 19:41,TRUE
Family,19/09/22 19:42,TRUE
GeneralPublic,19/09/22 19:42,TRUE
SeasonTicketHolder,19/09/22 19:42,TRUE
SeasonTicketHolder,19/09/22 19:42,TRUE
Visitor,19/09/22 19:42,FALSE
Family,19/09/22 19:42,TRUE
SeasonTicketHolder,19/09/22 19:42,TRUE
GeneralPublic,19/09/22 19:42,TRUE
Party,19/09/22 19:42,FALSE
SeasonTicketHolder,19/09/22 19:42,FALSE
SeasonTicketHolder,19/09/22 19:42,TRUE
GeneralPublic,19/09/22 19:42,FALSE
Family,19/09/22 19:42,FALSE
SeasonTicketHolder,19/09/22 19:42,FALSE
SeasonTicketHolder,19/09/22 19:42,TRUE
GeneralPublic,19/09/22 19:42,TRUE
GeneralPublic,19/09/22 19:42,FALSE
SeasonTicketHolder,19/09/22 19:42,TRUE
SeasonTicketHolder,19/09/22 19:42,TRUE
Party,19/09/22 19:42,FALSE
Visitor,19/09/22 19:42,TRUE
Party,19/09/22 19:42,TRUE
Party,19/09/22 19:42,TRUE
GeneralPublic,19/09/22 19:42,TRUE
Visitor,19/09/22 19:42,FALSE
Family,19/09/22 19:42,TRUE
Party,19/09/22 19:42,TRUE
Family,19/09/22 19:42,TRUE
Party,19/09/22 19:42,TRUE
Visitor,19/09/22 19:42,TRUE
GeneralPublic,19/09/22 19:42,TRUE
Visitor,19/09/22 19:42,TRUE
GeneralPublic,19/09/22 19:42,TRUE
SeasonTicketHolder,19/09/22 19:42,TRUE
GeneralPublic,19/09/22 19:42,TRUE
GeneralPublic,19/09/22 19:42,FALSE
GeneralPublic,19/09/22 19:42,TRUE
Party,19/09/22 19:42,FALSE
Party,19/09/22 19:42,TRUE
Visitor,19/09/22 19:42,TRUE
Family,19/09/22 19:42,FALSE
SeasonTicketHolder,19/09/22 19:42,FALSE
GeneralPublic,19/09/22 19:42,TRUE
GeneralPublic,19/09/22 19:42,TRUE
SeasonTicketHolder,19/09/22 19:42,TRUE
GeneralPublic,19/09/22 19:42,TRUE
Party,19/09/22 19:42,TRUE
Party,19/09/22 19:42,TRUE
Visitor,19/09/22 19:42,TRUE
Family,19/09/22 19:42,FALSE
GeneralPublic,19/09/22 19:42,FALSE
Party,19/09/22 19:43,TRUE
Visitor,19/09/22 19:43,TRUE
Party,19/09/22 19:43,TRUE
SeasonTicketHolder,19/09/22 19:43,TRUE
Visitor,19/09/22 19:43,TRUE
Party,19/09/22 19:43,FALSE
Party,19/09/22 19:43,FALSE
Family,19/09/22 19:43,FALSE
Family,19/09/22 19:43,TRUE
Family,19/09/22 19:43,TRUE
GeneralPublic,19/09/22 19:43,TRUE
SeasonTicketHolder,19/09/22 19:43,TRUE
SeasonTicketHolder,19/09/22 19:43,TRUE
Party,19/09/22 19:43,TRUE
Visitor,19/09/22 19:43,TRUE
GeneralPublic,19/09/22 19:43,TRUE
SeasonTicketHolder,19/09/22 19:43,TRUE
Party,19/09/22 19:43,TRUE
SeasonTicketHolder,19/09/22 19:43,FALSE
GeneralPublic,19/09/22 19:43,TRUE
GeneralPublic,19/09/22 19:43,TRUE
Family,19/09/22 19:43,TRUE
GeneralPublic,19/09/22 19:43,TRUE
Visitor,19/09/22 19:43,TRUE
GeneralPublic,19/09/22 19:43,TRUE
Family,19/09/22 19:43,TRUE
Family,19/09/22 19:43,TRUE
Party,19/09/22 19:43,TRUE
GeneralPublic,19/09/22 19:43,FALSE
GeneralPublic,19/09/22 19:43,TRUE
GeneralPublic,19/09/22 19:43,TRUE
GeneralPublic,19/09/22 19:43,TRUE
GeneralPublic,19/09/22 19:43,TRUE
SeasonTicketHolder,19/09/22 19:43,TRUE
SeasonTicketHolder,19/09/22 19:43,TRUE
SeasonTicketHolder,19/09/22 19:43,FALSE
SeasonTicketHolder,19/09/22 19:43,TRUE
Family,19/09/22 19:43,TRUE
GeneralPublic,19/09/22 19:43,TRUE
GeneralPublic,19/09/22 19:43,TRUE
Party,19/09/22 19:43,FALSE
Party,19/09/22 19:43,FALSE
Family,19/09/22 19:43,FALSE
Party,19/09/22 19:43,TRUE
SeasonTicketHolder,19/09/22 19:43,TRUE
Family,19/09/22 19:43,TRUE
GeneralPublic,19/09/22 19:43,FALSE
SeasonTicketHolder,19/09/22 19:43,TRUE
GeneralPublic,19/09/22 19:43,FALSE
SeasonTicketHolder,19/09/22 19:43,TRUE
Party,19/09/22 19:43,TRUE
Visitor,19/09/22 19:43,FALSE
GeneralPublic,19/09/22 19:43,TRUE
Party,19/09/22 19:43,TRUE
Family,19/09/22 19:43,FALSE
Party,19/09/22 19:43,FALSE
GeneralPublic,19/09/22 19:44,TRUE
GeneralPublic,19/09/22 19:44,FALSE
SeasonTicketHolder,19/09/22 19:44,TRUE
Party,19/09/22 19:44,TRUE
SeasonTicketHolder,19/09/22 19:44,TRUE
Party,19/09/22 19:44,TRUE
Party,19/09/22 19:44,TRUE
GeneralPublic,19/09/22 19:44,FALSE
Visitor,19/09/22 19:44,TRUE
SeasonTicketHolder,19/09/22 19:44,TRUE
Party,19/09/22 19:44,TRUE
GeneralPublic,19/09/22 19:44,TRUE
Party,19/09/22 19:44,TRUE
Family,19/09/22 19:44,TRUE
Party,19/09/22 19:44,TRUE
GeneralPublic,19/09/22 19:44,TRUE
Party,19/09/22 19:44,FALSE
Party,19/09/22 19:44,TRUE
GeneralPublic,19/09/22 19:44,TRUE
Visitor,19/09/22 19:44,FALSE
Party,19/09/22 19:44,FALSE
Family,19/09/22 19:44,TRUE
Party,19/09/22 19:44,TRUE
Family,19/09/22 19:44,FALSE
SeasonTicketHolder,19/09/22 19:44,TRUE
Party,19/09/22 19:44,FALSE
Party,19/09/22 19:44,FALSE
GeneralPublic,19/09/22 19:44,FALSE
Party,19/09/22 19:44,FALSE
GeneralPublic,19/09/22 19:44,TRUE
Party,19/09/22 19:44,FALSE
Family,19/09/22 19:44,TRUE
GeneralPublic,19/09/22 19:44,TRUE
GeneralPublic,19/09/22 19:44,TRUE
Party,19/09/22 19:44,TRUE
GeneralPublic,19/09/22 19:44,TRUE
Family,19/09/22 19:44,TRUE
SeasonTicketHolder,19/09/22 19:44,FALSE
Party,19/09/22 19:44,TRUE
GeneralPublic,19/09/22 19:44,TRUE
GeneralPublic,19/09/22 19:44,TRUE
Party,19/09/22 19:44,TRUE
Visitor,19/09/22 19:44,TRUE
SeasonTicketHolder,19/09/22 19:44,TRUE
SeasonTicketHolder,19/09/22 19:44,FALSE
SeasonTicketHolder,19/09/22 19:44,FALSE
GeneralPublic,19/09/22 19:44,TRUE
SeasonTicketHolder,19/09/22 19:44,TRUE
SeasonTicketHolder,19/09/22 19:44,TRUE
Party,19/09/22 19:44,TRUE
Party,19/09/22 19:44,TRUE
SeasonTicketHolder,19/09/22 19:44,TRUE
Family,19/09/22 19:44,FALSE
Party,19/09/22 19:44,TRUE
Party,19/09/22 19:44,TRUE
GeneralPublic,19/09/22 19:44,TRUE
SeasonTicketHolder,19/09/22 19:44,TRUE
GeneralPublic,19/09/22 19:44,TRUE
SeasonTicketHolder,19/09/22 19:44,TRUE
SeasonTicketHolder,19/09/22 19:44,FALSE
Party,19/09/22 19:44,TRUE
SeasonTicketHolder,19/09/22 19:44,TRUE
SeasonTicketHolder,19/09/22 19:44,TRUE
SeasonTicketHolder,19/09/22 19:44,TRUE
Party,19/09/22 19:44,TRUE
GeneralPublic,19/09/22 19:44,TRUE
GeneralPublic,19/09/22 19:44,FALSE
Visitor,19/09/22 19:44,TRUE
Party,19/09/22 19:44,FALSE
SeasonTicketHolder,19/09/22 19:44,TRUE
SeasonTicketHolder,19/09/22 19:44,TRUE
SeasonTicketHolder,19/09/22 19:44,FALSE
Party,19/09/22 19:44,TRUE
Party,19/09/22 19:44,TRUE
SeasonTicketHolder,19/09/22 19:45,TRUE
SeasonTicketHolder,19/09/22 19:45,TRUE
GeneralPublic,19/09/22 19:45,FALSE
GeneralPublic,19/09/22 19:45,TRUE
Family,19/09/22 19:45,TRUE
GeneralPublic,19/09/22 19:45,TRUE
Party,19/09/22 19:45,FALSE
GeneralPublic,19/09/22 19:45,TRUE
Family,19/09/22 19:45,TRUE
SeasonTicketHolder,19/09/22 19:45,TRUE
Visitor,19/09/22 19:45,TRUE
Party,19/09/22 19:45,TRUE
Visitor,19/09/22 19:45,TRUE
Family,19/09/22 19:45,TRUE
SeasonTicketHolder,19/09/22 19:45,TRUE
SeasonTicketHolder,19/09/22 19:45,TRUE
GeneralPublic,19/09/22 19:45,TRUE
SeasonTicketHolder,19/09/22 19:45,FALSE
GeneralPublic,19/09/22 19:45,FALSE
Party,19/09/22 19:45,TRUE
Party,19/09/22 19:45,FALSE
Party,19/09/22 19:45,FALSE
SeasonTicketHolder,19/09/22 19:45,TRUE
Party,19/09/22 19:45,TRUE
Party,19/09/22 19:45,FALSE
GeneralPublic,19/09/22 19:45,TRUE
SeasonTicketHolder,19/09/22 19:45,TRUE
SeasonTicketHolder,19/09/22 19:45,TRUE
GeneralPublic,19/09/22 19:45,TRUE
GeneralPublic,19/09/22 19:45,TRUE
Party,19/09/22 19:45,TRUE
Party,19/09/22 19:45,FALSE
SeasonTicketHolder,19/09/22 19:45,TRUE
Party,19/09/22 19:45,TRUE
Visitor,19/09/22 19:45,FALSE
Family,19/09/22 19:45,TRUE
Party,19/09/22 19:45,TRUE
Party,19/09/22 19:45,TRUE
SeasonTicketHolder,19/09/22 19:45,TRUE
Party,19/09/22 19:45,TRUE
GeneralPublic,19/09/22 19:45,FALSE
GeneralPublic,19/09/22 19:45,FALSE
Family,19/09/22 19:45,TRUE
SeasonTicketHolder,19/09/22 19:45,TRUE
Party,19/09/22 19:45,FALSE
Party,19/09/22 19:45,TRUE
GeneralPublic,19/09/22 19:45,TRUE
SeasonTicketHolder,19/09/22 19:45,TRUE
Party,19/09/22 19:45,TRUE
GeneralPublic,19/09/22 19:45,FALSE
GeneralPublic,19/09/22 19:45,TRUE
SeasonTicketHolder,19/09/22 19:45,TRUE
SeasonTicketHolder,19/09/22 19:45,TRUE
Party,19/09/22 19:45,FALSE
Family,19/09/22 19:45,TRUE
SeasonTicketHolder,19/09/22 19:45,TRUE
Family,19/09/22 19:45,TRUE
SeasonTicketHolder,19/09/22 19:45,TRUE
GeneralPublic,19/09/22 19:45,TRUE
GeneralPublic,19/09/22 19:45,TRUE
Party,19/09/22 19:45,FALSE
SeasonTicketHolder,19/09/22 19:45,TRUE
GeneralPublic,19/09/22 19:46,TRUE
GeneralPublic,19/09/22 19:46,TRUE
SeasonTicketHolder,19/09/22 19:46,TRUE
GeneralPublic,19/09/22 19:46,FALSE
GeneralPublic,19/09/22 19:46,TRUE
Party,19/09/22 19:46,FALSE
GeneralPublic,19/09/22 19:46,TRUE
SeasonTicketHolder,19/09/22 19:46,TRUE
Party,19/09/22 19:46,FALSE
SeasonTicketHolder,19/09/22 19:46,TRUE
GeneralPublic,19/09/22 19:46,TRUE
SeasonTicketHolder,19/09/22 19:46,FALSE
Party,19/09/22 19:46,FALSE
GeneralPublic,19/09/22 19:46,TRUE
Family,19/09/22 19:46,TRUE
SeasonTicketHolder,19/09/22 19:46,TRUE
SeasonTicketHolder,19/09/22 19:46,FALSE
GeneralPublic,19/09/22 19:46,FALSE
GeneralPublic,19/09/22 19:46,TRUE
GeneralPublic,19/09/22 19:46,TRUE
SeasonTicketHolder,19/09/22 19:46,TRUE
Family,19/09/22 19:46,FALSE
GeneralPublic,19/09/22 19:46,TRUE
Party,19/09/22 19:46,TRUE
Party,19/09/22 19:46,TRUE
SeasonTicketHolder,19/09/22 19:46,FALSE
Family,19/09/22 19:46,FALSE
Party,19/09/22 19:46,FALSE
GeneralPublic,19/09/22 19:46,TRUE
GeneralPublic,19/09/22 19:46,TRUE
SeasonTicketHolder,19/09/22 19:46,TRUE
Family,19/09/22 19:46,TRUE
Visitor,19/09/22 19:46,FALSE
GeneralPublic,19/09/22 19:46,TRUE
SeasonTicketHolder,19/09/22 19:46,FALSE
Party,19/09/22 19:46,FALSE
Family,19/09/22 19:46,TRUE
Visitor,19/09/22 19:46,FALSE
GeneralPublic,19/09/22 19:46,TRUE
Family,19/09/22 19:46,FALSE
Party,19/09/22 19:46,FALSE
Party,19/09/22 19:46,FALSE
Family,19/09/22 19:46,TRUE
SeasonTicketHolder,19/09/22 19:46,TRUE
SeasonTicketHolder,19/09/22 19:46,TRUE
GeneralPublic,19/09/22 19:46,TRUE
Party,19/09/22 19:46,TRUE
Visitor,19/09/22 19:46,TRUE
SeasonTicketHolder,19/09/22 19:46,TRUE
Family,19/09/22 19:46,TRUE
GeneralPublic,19/09/22 19:46,TRUE
Visitor,19/09/22 19:46,FALSE
Party,19/09/22 19:46,TRUE
Family,19/09/22 19:46,TRUE
SeasonTicketHolder,19/09/22 19:46,TRUE
Family,19/09/22 19:46,TRUE
GeneralPublic,19/09/22 19:46,TRUE
SeasonTicketHolder,19/09/22 19:46,FALSE
GeneralPublic,19/09/22 19:46,TRUE
GeneralPublic,19/09/22 19:46,TRUE
GeneralPublic,19/09/22 19:46,TRUE
GeneralPublic,19/09/22 19:46,FALSE
Party,19/09/22 19:46,FALSE
Family,19/09/22 19:46,TRUE
Party,19/09/22 19:46,TRUE
GeneralPublic,19/09/22 19:46,TRUE
GeneralPublic,19/09/22 19:46,FALSE
GeneralPublic,19/09/22 19:46,FALSE
Party,19/09/22 19:46,FALSE
GeneralPublic,19/09/22 19:46,TRUE
SeasonTicketHolder,19/09/22 19:46,TRUE
SeasonTicketHolder,19/09/22 19:46,TRUE
GeneralPublic,19/09/22 19:46,TRUE
Visitor,19/09/22 19:47,TRUE
GeneralPublic,19/09/22 19:47,TRUE
SeasonTicketHolder,19/09/22 19:47,TRUE
SeasonTicketHolder,19/09/22 19:47,FALSE
SeasonTicketHolder,19/09/22 19:47,TRUE
SeasonTicketHolder,19/09/22 19:47,TRUE
SeasonTicketHolder,19/09/22 19:47,TRUE
SeasonTicketHolder,19/09/22 19:47,TRUE
Visitor,19/09/22 19:47,TRUE
SeasonTicketHolder,19/09/22 19:47,TRUE
Family,19/09/22 19:47,TRUE
GeneralPublic,19/09/22 19:47,TRUE
SeasonTicketHolder,19/09/22 19:47,FALSE
Family,19/09/22 19:47,TRUE
SeasonTicketHolder,19/09/22 19:47,TRUE
Party,19/09/22 19:47,FALSE
SeasonTicketHolder,19/09/22 19:47,TRUE
SeasonTicketHolder,19/09/22 19:47,TRUE
GeneralPublic,19/09/22 19:47,FALSE
Party,19/09/22 19:47,FALSE
Party,19/09/22 19:47,TRUE
Party,19/09/22 19:47,TRUE
GeneralPublic,19/09/22 19:47,TRUE
Family,19/09/22 19:47,TRUE
GeneralPublic,19/09/22 19:47,FALSE
Family,19/09/22 19:47,TRUE
Party,19/09/22 19:47,TRUE
SeasonTicketHolder,19/09/22 19:47,TRUE
Family,19/09/22 19:47,TRUE
Party,19/09/22 19:47,TRUE
Family,19/09/22 19:47,TRUE
GeneralPublic,19/09/22 19:47,TRUE
